0.00, -0.00, 0.00, -0.02, 0.01, 1.00, -0.28, -0.32, 0.90, 1.75, -0.16, 153.56

-0.00, 0.00, 0.00, -0.02, 0.01, 1.00, -0.30, -0.31, 0.90, 1.83, 0.08, 153.66

0.00, -0.00, -0.01, -0.02, 0.02, 1.00, -0.30, -0.31, 0.90, 2.09, 0.19, 153.75

-0.00, -0.00, 0.00, -0.02, 0.01, 1.00, -0.30, -0.31, 0.90, 1.99, 0.24, 153.80

-0.00, -0.01, 0.00, -0.02, 0.01, 1.00, -0.32, -0.30, 0.90, 2.08, 0.40, 153.95

-0.00, -0.00, -0.00, -0.02, 0.01, 1.00, -0.32, -0.30, 0.90, 2.02, 0.61, 154.08

0.00, 0.00, 0.01, -0.02, 0.01, 1.00, -0.29, -0.32, 0.90, 1.85, 0.18, 153.95

0.00, -0.00, -0.00, -0.02, 0.02, 1.00, -0.29, -0.32, 0.90, 1.85, 0.12, 153.88

0.00, -0.01, 0.00, -0.02, 0.01, 1.00, -0.29, -0.32, 0.90, 1.78, -0.04, 153.81

0.00, -0.00, -0.01, -0.02, 0.02, 1.00, -0.31, -0.32, 0.89, 1.82, 0.31, 153.91

-0.00, -0.00, -0.00, -0.02, 0.01, 1.00, -0.31, -0.32, 0.89, 1.74, 0.46, 153.97

0.00, 0.00, -0.01, -0.02, 0.01, 1.00, -0.31, -0.32, 0.89, 1.78, 0.48, 154.03

0.00, 0.00, -0.00, -0.02, 0.01, 1.00, -0.29, -0.31, 0.91, 1.75, 0.10, 153.97

-0.00, -0.00, 0.00, -0.02, 0.01, 1.00, -0.29, -0.31, 0.91, 1.83, -0.08, 153.93

-0.00, -0.00, -0.01, -0.02, 0.01, 1.00, -0.28, -0.30, 0.91, 1.97, -0.09, 153.94

0.00, -0.00, -0.00, -0.02, 0.02, 1.00, -0.29, -0.30, 0.91, 2.14, -0.09, 153.97

0.00, 0.00, -0.01, -0.02, 0.01, 1.00, -0.29, -0.30, 0.91, 2.07, -0.02, 153.99

0.00, -0.00, -0.00, -0.03, 0.01, 1.00, -0.28, -0.32, 0.91, 1.89, 0.05, 153.92

0.00, -0.00, -0.00, -0.02, 0.01, 1.00, -0.28, -0.32, 0.91, 1.91, -0.12, 153.86

0.00, -0.00, 0.00, -0.02, 0.01, 1.00, -0.28, -0.32, 0.91, 1.81, -0.14, 153.80

-0.00, 0.00, -0.00, -0.02, 0.01, 1.00, -0.30, -0.31, 0.90, 1.85, 0.14, 153.86

-0.00, -0.00, 0.00, -0.02, 0.02, 1.00, -0.30, -0.31, 0.90, 1.95, 0.22, 153.90

-0.00, -0.00, 0.00, -0.02, 0.01, 1.00, -0.30, -0.31, 0.90, 1.85, 0.33, 153.91

0.00, -0.00, -0.01, -0.02, 0.01, 1.00, -0.30, -0.31, 0.90, 1.88, 0.25, 153.93

-0.00, 0.00, 0.00, -0.02, 0.01, 1.00, -0.30, -0.31, 0.90, 1.80, 0.23, 153.94

-0.00, 0.00, -0.00, -0.02, 0.01, 1.00, -0.31, -0.32, 0.90, 1.71, 0.42, 153.97

-0.00, 0.00, -0.00, -0.02, 0.01, 1.00, -0.31, -0.32, 0.90, 1.77, 0.40, 153.99

-0.00, -0.00, 0.01, -0.02, 0.01, 1.00, -0.31, -0.32, 0.90, 1.73, 0.48, 154.00

0.00, -0.00, -0.00, -0.02, 0.01, 1.00, -0.30, -0.31, 0.90, 1.81, 0.37, 154.01

-0.00, -0.00, -0.01, -0.02, 0.01, 1.00, -0.30, -0.31, 0.90, 1.82, 0.30, 154.02

0.00, -0.00, 0.00, -0.02, 0.01, 1.00, -0.30, -0.31, 0.90, 1.82, 0.32, 154.03

0.00, -0.00, -0.00, -0.02, 0.01, 1.00, -0.30, -0.30, 0.91, 2.07, 0.13, 154.10

0.00, 0.01, -0.00, -0.03, 0.01, 1.00, -0.30, -0.30, 0.91, 2.19, 0.27, 154.17

0.00, 0.00, 0.00, -0.02, 0.01, 1.00, -0.30, -0.30, 0.91, 2.16, 0.15, 154.21

0.00, 0.00, -0.00, -0.02, 0.01, 1.00, -0.30, -0.33, 0.89, 1.75, 0.29, 154.15

-0.00, 0.00, 0.01, -0.02, 0.00, 1.00, -0.30, -0.33, 0.89, 1.41, 0.22, 154.09

-0.02, -0.00, -0.01, -0.02, 0.01, 1.00, -0.30, -0.33, 0.90, 1.49, 0.30, 154.08

-0.01, 0.00, -0.00, -0.02, 0.01, 1.00, -0.30, -0.33, 0.90, 1.57, 0.27, 154.05

-0.01, -0.00, -0.00, -0.02, 0.02, 1.00, -0.30, -0.33, 0.90, 1.68, 0.30, 154.02

-0.00, -0.00, 0.00, -0.02, 0.01, 1.00, -0.31, -0.33, 0.89, 1.64, 0.33, 154.01

0.00, -0.01, 0.01, -0.02, 0.01, 1.00, -0.31, -0.33, 0.89, 1.59, 0.44, 154.01

0.00, 0.00, 0.00, -0.02, 0.00, 1.00, -0.31, -0.33, 0.89, 1.44, 0.43, 154.00

-0.00, -0.00, -0.00, -0.02, 0.01, 1.00, -0.30, -0.31, 0.90, 1.67, 0.25, 154.03

-0.00, 0.00, 0.01, -0.01, 0.01, 1.00, -0.30, -0.31, 0.90, 1.83, 0.05, 154.04

0.00, -0.00, 0.00, -0.02, 0.01, 1.00, -0.29, -0.31, 0.90, 1.85, 0.01, 154.03

-0.00, 0.00, 0.00, -0.02, 0.02, 1.00, -0.29, -0.31, 0.90, 1.94, -0.06, 154.02

0.00, -0.00, 0.00, -0.02, 0.01, 1.00, -0.29, -0.31, 0.90, 1.89, -0.08, 154.01

0.00, -0.00, 0.00, -0.02, 0.01, 1.00, -0.31, -0.32, 0.90, 1.69, 0.22, 154.05

0.00, 0.00, 0.01, -0.02, 0.01, 1.00, -0.31, -0.32, 0.90, 1.75, 0.41, 154.07

0.00, -0.01, -0.01, -0.02, 0.01, 1.00, -0.31, -0.32, 0.90, 1.69, 0.41, 154.09

0.01, 0.00, 0.01, -0.02, 0.01, 1.00, -0.31, -0.32, 0.90, 1.73, 0.42, 154.13

-0.00, -0.00, -0.01, -0.02, 0.01, 1.00, -0.31, -0.32, 0.90, 1.71, 0.43, 154.17

-0.00, 0.00, 0.00, -0.01, 0.02, 1.00, -0.31, -0.32, 0.90, 1.80, 0.32, 154.20

-0.01, -0.00, 0.00, -0.01, 0.01, 1.00, -0.31, -0.33, 0.89, 1.69, 0.24, 154.18

-0.00, 0.00, -0.00, -0.01, 0.02, 1.00, -0.31, -0.33, 0.89, 1.69, 0.20, 154.18

-0.00, -0.00, -0.00, -0.02, 0.01, 1.00, -0.32, -0.31, 0.90, 1.77, 0.43, 154.27

-0.00, -0.00, 0.00, -0.02, 0.01, 1.00, -0.32, -0.31, 0.90, 1.85, 0.48, 154.33

-0.01, -0.00, -0.00, -0.02, 0.02, 1.00, -0.32, -0.31, 0.90, 1.93, 0.45, 154.38

0.02, -0.00, 0.01, -0.02, 0.00, 1.00, -0.29, -0.31, 0.91, 1.70, 0.10, 154.31

-0.00, -0.00, -0.00, -0.01, 0.02, 1.00, -0.29, -0.31, 0.91, 2.04, -0.13, 154.29

0.00, -0.00, 0.01, -0.02, 0.01, 1.00, -0.29, -0.31, 0.91, 1.90, -0.09, 154.26

-0.00, -0.00, -0.00, -0.02, 0.01, 1.00, -0.32, -0.31, 0.89, 1.69, 0.44, 154.40

-0.00, 0.00, -0.01, -0.02, 0.01, 1.00, -0.32, -0.31, 0.89, 1.77, 0.55, 154.51

-0.03, -0.00, -0.00, -0.02, 0.01, 1.00, -0.33, -0.31, 0.89, 1.78, 0.60, 154.60

-0.02, -0.00, 0.00, -0.02, 0.01, 1.00, -0.26, -0.32, 0.91, 1.75, -0.08, 154.36

0.01, -0.00, 0.00, -0.02, 0.02, 1.00, -0.26, -0.32, 0.91, 1.95, -0.26, 154.18

0.03, 0.00, -0.02, -0.01, 0.01, 1.00, -0.29, -0.32, 0.90, 1.82, -0.34, 154.18

